phrase,en,pronunciation,id
尖端,sophisticated,jiān duān,2984
瘤,tumour,liú,2985
六一,six one,liù yī,2986
露面,Appearance,lòu miàn,2987
埋葬,bury,mái zàng,2988
名优,Famous and excellent,míng yōu,2989
禽,birds,qín,2990
重型,heavy,zhòng xíng,2991
超期,overdue,chāo qī,2992
纯净,pure,chún jìng,2993
颠簸,Bumpy,diān bǒ,2994
逗留,stay,dòu liú,2995
了不得,It&apos;s amazing,liǎo bu dé,2996
栖息,Habitat,qī xī,2997
石板,slate,shí bǎn,2998
水田,paddy field,shuǐ tián,2999
眺望,Overlooking,tiào wàng,3000
一刹那,In a flash,yī chà nà,3001
译文,translation,yì wén,3002
应时,In time,yìng shí,3003
预约,make an appointment,yù yuē,3004
原地,In place,yuán dì,3005
不妥,Not right,bù tuǒ,3006
陡然,Suddenly,dǒu rán,3007
堆放,Stacking,duī fàng,3008
分担,share responsibility,fēn dān,3009
赣,short name for Jiangxi province,gàn,3010
集结,Assembly,jí jié,3011
藕,Lotus root,ǒu,3012
跑道,runway,pǎo dào,3013
岂能,How can we,qǐ néng,3014
着地,Landing,zhe dì,3015
榜首,Top of the list,bǎng shǒu,3016
电话机,telephone,diàn huà jī,3017
光顾,patronize,guāng gù,3018
较之,in comparison with,jiào zhī,3019
跑步,run,pǎo bù,3020
时日,time,shí rì,3021
税金,Taxes,shuì jīn,3022
信教,be religious,xìn jiāo,3023
轧,Rolling,yà,3024
在即,Soon,zài jí,3025
竹子,Bamboo,zhú zǐ,3026
班禅,The Panchen Lama,bān chán,3027
成功率,Success rate,chéng gōng lv4,3028
德才兼备,have both ability and political integrity,dé cái jiān bèi,3029
地盘,territory,dì pán,3030
名胜,Scenic spots,míng shèng,3031
双休日,Weekend,shuāng xiū rì,3032
心地,Heartland,xīn dì,3033
熊熊,Bear,xióng xióng,3034
在此之前,Before that,zài cǐ zhī qián,3035
必备,necessary,bì bèi,3036
电机,electric machinery,diàn jī,3037
后进,Backward,hòu jìn,3038
剪刀,scissors,jiǎn dāo,3039
吭声,Speak out,kēng shēng,3040
潜伏,lurk,qián fú,3041
突击队,Commando team,tū jī duì,3042
维系,Maintain,wéi xì,3043
相符,Match,xiāng fú,3044
越冬,overwintering,yuè dōng,3045
侦探,detective,zhēn tàn,3046
自谋,"self-seeking ",zì móu,3047
到头来,In the end,dào tóu lái,3048
来稿,Contributions,lái gǎo,3049
收买,buy,shōu mǎi,3050
痛恨,bitter hate,tòng hèn,3051
呜咽,Sobbing,wū yè,3052
渊源,origin,yuān yuán,3053
打火机,lighter,dǎ huǒ jī,3054
电荷,charge,diàn hè,3055
复辟,Restoration,fù bì,3056
公事,official business,gōng shì,3057
呼应,echo,hū yìng,3058
略略,Briefly,lvè lvè,3059
奴才,Slave,nú cái,3060
升空,blast off,shēng kōng,3061
手指头,Finger,shǒu zhǐ tóu,3062
屋檐,Eaves,wū yán,3063
常任,permanent,cháng rèn,3064
稻谷,unhusked rice,dào gǔ,3065
刃,blade,rèn,3066
团圆,reunion,tuán yuán,3067
伴奏,accompaniment,bàn zòu,3068
触摸,touch,chù mō,3069
大汉,Great Han,dà hàn,3070
樊,Fan,fán,3071
敬重,respect,jìng zhòng,3072
扩充,expansion,kuò chōng,3073
摸底,Find out,mō dǐ,3074
造血,hematopoiesis,zào xuè,3075
指使,Instigate,zhǐ shǐ,3076
诅咒,Damnation,zǔ zhòu,3077
公办,Public,gōng bàn,3078
恭维,compliment,gōng wéi,3079
后盾,backing,hòu dùn,3080
来电,Incoming call,lái diàn,3081
眼珠子,Eye Bead,yǎn zhū zǐ,3082
真心实意,have a genuine and sincere desire,zhēn xīn shí yì,3083
传单,Flyers,chuán dān,3084
国画,Traditional Chinese painting,guó huà,3085
过滤,filter,guò lv4,3086
呵护,care,hē hù,3087
精干,Capable,jīng gàn,3088
科技界,scientific and technological circles,kē jì jiè,3089
入住,Check in,rù zhù,3090
吻合,coincide,wěn hé,3091
肖像,portrait,xiào xiàng,3092
悲愤,Grief and indignation,bēi fèn,3093
个人主义,Individualism,gè rén zhǔ yì,3094
和服,kimono,hé fú,3095
吉普车,jeep,jí pǔ chē,3096
裸,bare,luǒ,3097
怒气,anger,nù qì,3098
商界,business community,shāng jiè,3099
食盐,salt,shí yán,3100
势在必行,be imperative,shì zài bì xíng,3101
王八,bastard,wáng ba,3102
斡旋,Mediation,wò xuán,3103
无能,you &apos;re incompetent,wú néng,3104
相约,Make an appointment,xiāng yuē,3105
招募,recruit,zhāo mù,3106
假说,hypothesis,jiǎ shuō,3107
补救,remedy,bǔ jiù,3108
地雷,mine,dì léi,3109
炖,stew,dùn,3110
会师,Join hands,huì shī,3111
借贷,to loan,jiè dài,3112
剧作,play,jù zuò,3113
批量,batch,pī liàng,3114
锐气,Spirit,ruì qì,3115
天赋,talent,tiān fù,3116
欣,Xin,xīn,3117
直航,Direct flight,zhí háng,3118
诸葛亮,Zhuge Liang,zhū gě liàng,3119
好一会儿,For a while,hǎo yī huì er,3120
汇款,Remittance,huì kuǎn,3121
抗生素,antibiotic,kàng shēng sù,3122
名录,Directories,míng lù,3123
任凭,At will,rèn píng,3124
上方,upper,shàng fāng,3125
在乎,care about,zài hū,3126
支线,Branch line,zhī xiàn,3127
拄,Lean on,zhǔ,3128
电工,electrician,diàn gōng,3129
动乱,unrest,dòng luàn,3130
发球,serve,fā qiú,3131
个儿,Size,gè er,3132
根治,a radical cure,gēn zhì,3133
光照,illumination,guāng zhào,3134
健壮,robust,jiàn zhuàng,3135
橘子,a mandarin orange,jú zǐ,3136
民居,Folk houses,mín jū,3137
说谎,lying,shuō huǎng,3138
下沉,sink,xià chén,3139
镶嵌,set,xiāng qiàn,3140
休养,rest,xiū yǎng,3141
出外,Going out,chū wài,3142
党旗,party flag,dǎng qí,3143
动听,It sounds good,dòng tīng,3144
氟,fluorine,fú,3145
官邸,official residence,guān dǐ,3146
聚居,Settlement,jù jū,3147
屡禁不止,despite repeated bans can&apos;t be stopped,lv3 jìn bù zhǐ,3148
迁徙,migrate,qiān xǐ,3149
潭,Pool,tán,3150
推崇,Respect,tuī chóng,3151
外方,foreign counterpart,wài fāng,3152
万众一心,million people united as one man,wàn zhòng yī xīn,3153
胭脂,Rouge,yān zhī,3154
珍品,Treasures,zhēn pǐn,3155
缔结,conclusion,dì jié,3156
典雅,elegant,diǎn yǎ,3157
防灾,Disaster prevention,fáng zāi,3158
管理员,administrators,guǎn lǐ yuán,3159
汇总,Summary,huì zǒng,3160
集约化,Intensification,jí yuē huà,3161
警官,Police officer,jǐng guān,3162
可耻,shameful,kě chǐ,3163
少妇,Young women,shào fù,3164
手头,at hand,shǒu tóu,3165
疏散,evacuate,shū sàn,3166
算命,fortune-telling,suàn mìng,3167
同居,cohabitation,tóng jū,3168
推辞,Rebuff,tuī cí,3169
像样,decent,xiàng yàng,3170
萧,Xiao,xiāo,3171
着落,Landing,zhuó luò,3172
河床,riverbed,hé chuáng,3173
鉴赏,appreciate,jiàn shǎng,3174
撅,Pout,juē,3175
射箭,Archery,shè jiàn,3176
书院,academy,shū yuàn,3177
怎么着,What&apos;s the matter,zěn me zhe,3178
转告,Relay,zhuǎn gào,3179
左侧,left,zuǒ cè,3180
包子,steamed stuffed bun,bāo zi,3181
不辞,Don&apos;t say goodbye,bù cí,3182
长跑,long-distance run,cháng pǎo,3183
动不动,easily,dòng bu dòng,3184
姑妈,aunt,gū mā,3185
矿物,mineral,kuàng wù,3186
联合体,Consortium,lián hé tǐ,3187
年货,New year&apos;s goods,nián huò,3188
司马,Sima,sī mǎ,3189
刑侦,Criminal investigation,xíng zhēn,3190
选中,Select,xuǎn zhōng,3191
眼圈,Eye circles,yǎn quān,3192
着陆,landing,zhuó lù,3193
插嘴,Cut in,chā zuǐ,3194
搀扶,Help,chān fú,3195
攻坚战,A tough battle,gōng jiān zhàn,3196
就餐,eat,jiù cān,3197
失调,imbalance,shī tiáo,3198
蛙,frog,wā,3199
先驱,pioneer,xiān qū,3200
星系,Galaxy,xīng xì,3201
羞愧,ashamed,xiū kuì,3202
虚报,False report,xū bào,3203
早稻,Early rice,zǎo dào,3204
只因,only because,zhī yīn,3205
城管,Urban management,chéng guǎn,3206
旦,Dan,dàn,3207
列出,list,liè chū,3208
四化,Four modernizations,sì huà,3209
肆意,Wanton,sì yì,3210
肃穆,solemn and respectful,sù mù,3211
体裁,Genre,tǐ cái,3212
违约,Breach of contract,wéi yuē,3213
要死,be dying,yào sǐ,3214
应届,This year,yīng jiè,3215
杂种,hybrid,zá zhǒng,3216
致词,address,zhì cí,3217
致辞,Address,zhì cí,3218
光谱,spectrum,guāng pǔ,3219
案值,Case value,àn zhí,3220
八字,Eight characters,bā zì,3221
摆动,swing,bǎi dòng,3222
病魔,Illness,bìng mó,3223
不单,Not only,bù dān,3224
刺刀,Bayonet,cì dāo,3225
开掘,Digging,kāi jué,3226
马虎,careless,mǎ hu,3227
毗邻,Adjacent,pí lín,3228
瞧不起,Look down upon,qiáo bu qǐ,3229
全天候,all-weather,quán tiān hòu,3230
苏区,Chinese Soviet area,sū qū,3231
同心同德,be of one heart and one mind,tóng xīn tóng dé,3232
享乐,Hedonism,xiǎng lè,3233
一晃,In a flash,yī huǎng,3234
追溯,trace back to,zhuī sù,3235
订货,order goods,dìng huò,3236
国民收入,national income,guó mín shōu rù,3237
求同存异,seek common ground while reserving differences,qiú tóng cún yì,3238
审结,Conclusion,shěn jié,3239
锁定,locking,suǒ dìng,3240
体察,Experience,tǐ chá,3241
政事,government affairs,zhèng shì,3242
范例,example,fàn lì,3243
风水,Feng Shui,fēng shuǐ,3244
管教,Discipline,guǎn jiào,3245
候选,candidate,hòu xuǎn,3246
即时,immediate,jí shí,3247
门面,Facade,mén miàn,3248
起立,Stand up,qǐ lì,3249
伪军,puppet troops,wěi jūn,3250
凶猛,ferocious,xiōng měng,3251
养分,nutrient,yǎng fèn,3252
一丝不苟,be strict in one &apos;s demands,yī sī bù gǒu,3253
悠闲,Leisurely,yōu xián,3254
有识,Knowledgeable,yǒu shí,3255
幼年,childhood,yòu nián,3256
支教,Supporting education,zhī jiāo,3257
补给,supply,bǔ jǐ,3258
洞口,Entrance,dòng kǒu,3259
芬芳,fragrance,fēn fāng,3260
歌唱家,Singer,gē chàng jiā,3261
获准,Approved,huò zhǔn,3262
棘手,thorny,jí shǒu,3263
漫漫,very long,màn màn,3264
破灭,be shattered,pò miè,3265
滔滔,Surging,tāo tāo,3266
下课,class is over,xià kè,3267
序言,preface,xù yán,3268
帧,frame,zhēn,3269
金黄,golden,jīn huáng,3270
恳切,Sincerely,kěn qiè,3271
冷酷,grim,lěng kù,3272
马尼拉,Manila,mǎ ní lā,3273
平整,smooth,píng zhěng,3274
失效,invalid,shī xiào,3275
治水,Water control,zhì shuǐ,3276
重病,Serious illness,zhòng bìng,3277
出师,Graduation,chū shī,3278
改装,refit,gǎi zhuāng,3279
咯咯,Cluck,gē gē,3280
更改,change,gēng gǎi,3281
僵化,Fossilization,jiāng huà,3282
剧种,genre of drama,jù zhǒng,3283
企业主,Business owners,qǐ yè zhǔ,3284
生命线,lifeline,shēng mìng xiàn,3285
原文,original text,yuán wén,3286
编码,code,biān mǎ,3287
顶多,At most,dǐng duō,3288
发疯,go crazy,fā fēng,3289
槐树,pagoda tree,huái shù,3290
酷暑,intense heat of summer,kù shǔ,3291
琵琶,Pipa,pí pá,3292
亲笔,autograph,qīn bǐ,3293
性状,character,xìng zhuàng,3294
样板,Model,yàng bǎn,3295
膀子,Arm,bǎng zi,3296
尘埃,dust,chén āi,3297
初始,initial,chū shǐ,3298
绰号,nickname,chuò hào,3299
改用,change to the use of sth.,gǎi yòng,3300
即令,Immediately,jí lìng,3301
捆绑,binding,kǔn bǎng,3302
蓦地,Suddenly,mò dì,3303
气功,Qigong,qì gōng,3304
清真寺,mosque,qīng zhēn sì,3305
私营经济,private economy,sī yíng jīng jì,3306
外币,Foreign currency,wài bì,3307
仰望,Look up,yǎng wàng,3308
直达,Direct access,zhí dá,3309
半空,Half empty,bàn kōng,3310
背包,knapsack,bèi bāo,3311
冲天,Skyrocketing,chōng tiān,3312
公关,public relations,gōng guān,3313
公积金,accumulation fund,gōng jī jīn,3314
共商,Discussion,gòng shāng,3315
过头,Over head,guò tóu,3316
红薯,sweet potato,hóng shǔ,3317
茧,cocoon,jiǎn,3318
门房,Porter,mén fáng,3319
杀手,killer,shā shǒu,3320
尚且,even,shàng qiě,3321
烧饼,Clay oven rolls,shāo bǐng,3322
胜仗,Win the battle,shèng zhàng,3323
头头儿,Chief,tóu tou er,3324
无故,without reason,wú gù,3325
行礼,Salute,xíng lǐ,3326
巡查,Inspection,xún chá,3327
养育,to raise,yǎng yù,3328
河畔,river bank,hé pàn,3329
堪培拉,Canberra,kān péi lā,3330
乱七八糟,at sixes and sevens,luàn qī bā zāo,3331
苗圃,nursery,miáo pǔ,3332
土改,land reform,tǔ gǎi,3333
脱节,Disjointed,tuō jié,3334
姓氏,surname,xìng shì,3335
资费,postage,zī fèi,3336
重演,Repeat it,chóng yǎn,3337
大权,Great power,dà quán,3338
耳目一新,find everything fresh and new,ěr mù yī xīn,3339
过境,transit,guò jìng,3340
彗星,comet,huì xīng,3341
南边,south,nán bian,3342
平地,flat ground,píng dì,3343
前任,former,qián rèn,3344
书名,title,shū míng,3345
抑郁,depressed,yì yù,3346
枝叶,Branches and leaves,zhī yè,3347
中世纪,the medieval times,zhōng shì jì,3348
重力,gravity,zhòng lì,3349
不畅,Not smooth,bù chàng,3350
道义,Morality and justice,dào yì,3351
控诉,indictment,kòng sù,3352
领事,consul,lǐng shì,3353
诗文,poems,shī wén,3354
水晶,crystal,shuǐ jīng,3355
推举,Recommendation,tuī jǔ,3356
袭来,It&apos;s coming,xí lái,3357
谢绝,Declined,xiè jué,3358
炫耀,show off,xuàn yào,3359
政坛,political circles,zhèng tán,3360
宝石,gemstone,bǎo shí,3361
餐饮业,catering,cān yǐn yè,3362
笛,Flute,dí,3363
过夜,Overnight?,guò yè,3364
寒假,Winter vacation,hán jià,3365
好受,It&apos;s good,hǎo shòu,3366
难为情,embarrassed,nán wéi qíng,3367
审时度势,judge the hour and size up the situation,shěn shí duó shì,3368
守候,Waiting,shǒu hòu,3369
喧闹,Noise,xuān nào,3370
汛期,flood season,xùn qī,3371
终年,All year round,zhōng nián,3372
不动声色,not to change one &apos;s voice and expression because of emotion,bù dòng shēng sè,3373
成活率,Survival rate,chéng huó lv4,3374
调集,Mobilization,diào jí,3375
高瞻远瞩,look far ahead from a high plane,gāo zhān yuǎn zhǔ,3376
观音,a buddism godness guanyin,guān yīn,3377
害人,Harm others,hài rén,3378
缉毒,Anti drug,jī dú,3379
减肥,reduce weight,jiǎn féi,3380
窟,Grottoes,kū,3381
灵通,Smart,líng tōng,3382
摩托,Motorcycles,mó tuō,3383
平反,Vindication,píng fǎn,3384
随军,With the army,suí jūn,3385
唯心主义,idealism,wéi xīn zhǔ yì,3386
喂养,feed,wèi yǎng,3387
阴沉,Gloomy,yīn chén,3388
报案,Report to the police,bào àn,3389
爹爹,Dad,diē diē,3390
定性,qualitative,dìng xìng,3391
赌气,Angry,dǔ qì,3392
惠及,bring benefit to,huì jí,3393
基数,base,jī shù,3394
刻不容缓,brook no delay,kè bù róng huǎn,3395
老干部,Veteran cadres,lǎo gàn bù,3396
疲乏,tired,pí fá,3397
声道,Vocal tract,shēng dào,3398
乌黑,Dark black,wū hēi,3399
英寸,inch,yīng cùn,3400
线段,line segment,xiàn duàn,3401
船闸,navigation lock,chuán zhá,3402
春联,Spring Festival couplets,chūn lián,3403
糕,cake,gāo,3404
回音,echo,huí yīn,3405
时辰,Time,shí chén,3406
晚宴,Dinner,wǎn yàn,3407
相承,Mutual inheritance,xiāng chéng,3408
舀,Scoop,yǎo,3409
壮士,A strong man,zhuàng shì,3410
自治州,autonomous prefecture,zì zhì zhōu,3411
字眼儿,character,zì yǎn ér,3412
澳洲,Australia,ào zhōu,3413
仓储,storage,cāng chǔ,3414
吃水,draft,chī shuǐ,3415
出产,Production,chū chǎn,3416
打折扣,sell at a discount,dǎ zhé kòu,3417
号令,orders,hào lìng,3418
纪念品,Keepsake,jì niàn pǐn,3419
交错,staggered,jiāo cuò,3420
交火,Exchange of fire,jiāo huǒ,3421
老兄,man,lǎo xiōng,3422
历次,All the time,lì cì,3423
诺贝尔奖,The Nobel Prize,nuò bèi ěr jiǎng,3424
帕,Handkerchief,pà,3425
乞讨,go begging,qǐ tǎo,3426
亲家,In laws,qìng jia,3427
夜班,night shift,yè bān,3428
保健品,health products,bǎo jiàn pǐn,3429
偿,Compensation,cháng,3430
触目惊心,see the scene which is dreadful to one &apos;s mind,chù mù jīng xīn,3431
混淆,confusion,hùn xiáo,3432
军备,arms,jūn bèi,3433
撂,Put down,liào,3434
内行,Expert,nèi háng,3435
企盼,look forward to,qǐ pàn,3436
升值,appreciation,shēng zhí,3437
实意,Real meaning,shí yì,3438
小册子,pamphlet,xiǎo cè zǐ,3439
已故,late,yǐ gù,3440
用具,appliance,yòng jù,3441
蜘蛛,spider,zhī zhū,3442
重镇,An important town,zhòng zhèn,3443
周旋,Circumflex,zhōu xuán,3444
剥离,be stripped,bō lí,3445
存折,passbook,cún zhé,3446
单产,Yield per unit area,dān chǎn,3447
复习,review,fù xí,3448
镁,magnesium,měi,3449
疲软,weak from fatigue,pí ruǎn,3450
潜移默化,influence character by environment,qián yí mò huà,3451
有声有色,be full of sound and colour,yǒu shēng yǒu sè,3452
争辩,argue,zhēng biàn,3453
追击,pursuit,zhuī jī,3454
彼岸,The other side,bǐ àn,3455
到场,be present,dào chǎng,3456
故里,Hometown,gù lǐ,3457
含泪,tearful,hán lèi,3458
家喻户晓,known to every household,jiā yù hù xiǎo,3459
侃,Talking,kǎn,3460
老天爷,god,lǎo tiān yé,3461
美誉,good reputation,měi yù,3462
偏重,Emphasis on,piān zhòng,3463
球星,ball-game star,qiú xīng,3464
晌,Noon,shǎng,3465
束手,Bind one&apos;s hands,shù shǒu,3466
玩意儿,thing,wán yì er,3467
血脉,blood lineage,xuè mài,3468
摇曳,Swaying,yáo yè,3469
一阵风,A gust of wind,yī zhèn fēng,3470
兆,Trillion,zhào,3471
缝隙,crevice,fèng xì,3472
海洛因,heroin,hǎi luò yīn,3473
旱灾,drought,hàn zāi,3474
华文,Chinese,huá wén,3475
集市,market,jí shì,3476
假币,Counterfeit money,jiǎ bì,3477
了结,to end,liǎo jié,3478
瞄,Aim at,miáo,3479
收复,recover,shōu fù,3480
阎,Yan,yán,3481
一如,Just as,yī rú,3482
营业员,Sales Clerk,yíng yè yuán,3483
残害,Mutilation,cán hài,3484
持之以恒,persevere,chí zhī yǐ héng,3485
骄阳,scorching sun,jiāo yáng,3486
来历,origin,lái lì,3487
脸面,Face,liǎn miàn,3488
瘫,Paralysis,tān,3489
顽皮,naughty,wán pí,3490
纬度,latitude,wěi dù,3491
浴室,Shower Room,yù shì,3492
责任书,Letter of responsibility,zé rèn shū,3493
置换,substitution,zhì huàn,3494
做客,be a guest,zuò kè,3495
傲慢,arrogant,ào màn,3496
表姐,elder female cousin,biǎo jiě,3497
剥削阶级,exploiting class,bō xuē jiē jí,3498
活活,alive,huó huó,3499
轿子,sedan,jiào zǐ,3500
老祖宗,Ancestor,lǎo zǔ zōng,3501
描,Description,miáo,3502
轻盈,lithe,qīng yíng,3503
闪现,Flash,shǎn xiàn,3504
实时,real time,shí shí,3505
手背,Back of hand,shǒu bèi,3506
毋,No,wú,3507
依附,Attachment,yī fù,3508
迎风,Windward,yíng fēng,3509
诱导,induce,yòu dǎo,3510
愈演愈烈,It&apos;s getting worse,yù yǎn yù liè,3511
触目,Eye contact,chù mù,3512
改写,rewrite,gǎi xiě,3513
赶走,drive away,gǎn zǒu,3514
金边,Phnom Penh,jīn biān,3515
性病,STD,xìng bìng,3516
照旧,As usual,zhào jiù,3517
袋子,Bag,dài zǐ,3518
冬日,Winter,dōng rì,3519
动物园,zoo,dòng wù yuán,3520
防伪,Anti counterfeiting,fáng wěi,3521
回访,Return visit,huí fǎng,3522
会合,meet,huì hé,3523
惊愕,Amazement,jīng è,3524
警钟,Alarm bell,jǐng zhōng,3525
千金,daughter,qiān jīn,3526
调皮,naughty,tiáo pí,3527
伪装,camouflage,wěi zhuāng,3528
猿,ape,yuán,3529
怨言,complaint,yuàn yán,3530
震慑,Awe,zhèn shè,3531
惊诧,Surprise,jīng chà,3532
名堂,Famous,míng táng,3533
器具,appliances,qì jù,3534
轻快,Lightness,qīng kuài,3535
实则,In fact,shí zé,3536
通讯员,correspondent,tōng xùn yuán,3537
万象,Vientiane,wàn xiàng,3538
宝座,throne,bǎo zuò,3539
参股,Equity participation,cān gǔ,3540
参战,enter a war,cān zhàn,3541
长虹,Changhong,cháng hóng,3542
长衫,The gown,cháng shān,3543
发呆,In a daze,fā dāi,3544
红叶,red autumnal leaves,hóng yè,3545
街坊,Neighborhood,jiē fang,3546
容许,allow,róng xǔ,3547
声乐,vocal music,shēng yuè,3548
险些,Almost,xiǎn xiē,3549
虞,Yu,yú,3550
政要,Politicians,zhèng yào,3551
纵观,Throughout,zòng guān,3552
北欧,Northern Europe,běi ōu,3553
表弟,younger male cousin,biǎo dì,3554
抽签,draw,chōu qiān,3555
电能,electric energy,diàn néng,3556
拐杖,a cane,guǎi zhàng,3557
怪物,monster,guài wù,3558
劫持,hijack,jié chí,3559
厉,Li,lì,3560
影院,cinema,yǐng yuàn,3561
抓捕,arrest,zhuā bǔ,3562
作画,paint a picture,zuò huà,3563
不妙,Not good,bù miào,3564
茶水,tea water,chá shuǐ,3565
朝代,dynasty,cháo dài,3566
凑巧,By coincidence,còu qiǎo,3567
党务,party affairs,dǎng wù,3568
风云变幻,amidst the winds of change,fēng yún biàn huàn,3569
华尔街,Wall Street,huá ěr jiē,3570
化妆,Make up,huà zhuāng,3571
基准,benchmark,jī zhǔn,3572
橹,Scull,lǔ,3573
起劲,Work hard,qǐ jìn,3574
前卫,midfielder,qián wèi,3575
商用,commercial,shāng yòng,3576
顺畅,smooth,shùn chàng,3577
天数,Days,tiān shù,3578
吞噬,devour,tūn shì,3579
外向型,export-oriented,wài xiàng xíng,3580
学习班,study class,xué xí bān,3581
鸳鸯,Mandarin Duck,yuān yāng,3582
咂,ZA,zā,3583
当天,same day,dāng tiān,3584
蹈,Dance,dǎo,3585
尔后,After that,ěr hòu,3586
给以,Give,gěi yǐ,3587
公厕,Public toilets,gōng cè,3588
骨架,skeleton,gǔ jià,3589
矫,Correction,jiǎo,3590
苛刻,harsh,kē kè,3591
可恨,Hateful,kě hèn,3592
快感,Pleasure,kuài gǎn,3593
唠叨,to nag,láo dao,3594
龙舟,Dragon Boat,lóng zhōu,3595
如愿,do as one wishes,rú yuàn,3596
收治,Admission,shōu zhì,3597
讨价还价,for a supply of sth.,tǎo jià huán jià,3598
委派,delegate,wěi pài,3599
厢房,Wing room,xiāng fáng,3600
子宫,uterus,zǐ gōng,3601
臭氧,ozone,chòu yǎng,3602
打折,Discount,dǎ zhé,3603
多功能,multi-function,duō gōng néng,3604
火炉,furnace,huǒ lú,3605
甲板,deck,jiǎ bǎn,3606
牢骚,Grumble,láo sāo,3607
力所能及,do everything in one&apos;s power,lì suǒ néng jí,3608
拈,Twist,niān,3609
偌大,So big,ruò dà,3610
失事,crash,shī shì,3611
问答,Q & A,wèn dá,3612
相隔,be apart,xiāng gé,3613
眼见,soon,yǎn jiàn,3614
悠扬,Melodious,yōu yáng,3615
眨眼,blink,zhǎ yǎn,3616
忠臣,a loyal courtier,zhōng chén,3617
苍老,Old,cāng lǎo,3618
称得上,deserve to be called,chēng dé shàng,3619
纯一,Pure one,chún yī,3620
工友,Workers,gōng yǒu,3621
赫,Hector,hè,3622
栗,Chestnut,lì,3623
穆,Mu,mù,3624
恰巧,By coincidence,qià qiǎo,3625
探究,explore,tàn jiū,3626
锡,tin,xī,3627
匣子,small box,xiá zǐ,3628
小轿车,Car,xiǎo jiào chē,3629
衣衫,Clothes,yī shān,3630
远景,prospect,yuǎn jǐng,3631
岳母,mother-in-law,yuè mǔ,3632
长袍,robe,cháng páo,3633
颠覆,subversion,diān fù,3634
断言,Assertion,duàn yán,3635
俘,Capture,fú,3636
他指,He pointed out,tā zhǐ,3637
梯田,Terrace,tī tián,3638
务求,Make sure,wù qiú,3639
先人,Ancestors,xiān rén,3640
有机物,organic compound,yǒu jī wù,3641
针灸,acupuncture,zhēn jiǔ,3642
智能化,Intellectualization,zhì néng huà,3643
罪人,sinner,zuì rén,3644
咚,Dong,dōng,3645
发火,Get angry,fā huǒ,3646
风味,flavor,fēng wèi,3647
画画,draw,huà huà,3648
欢笑,laugh heartily,huān xiào,3649
家教,Tutor,jiā jiào,3650
监护,custody,jiān hù,3651
里屋,inner room,lǐ wū,3652
密封,seal up,mì fēng,3653
气球,balloon,qì qiú,3654
侨务,Overseas Chinese Affairs,qiáo wù,3655
燃油,fuel,rán yóu,3656
史册,history,shǐ cè,3657
现场会,on-the-spot meeting,xiàn chǎng huì,3658
咏,Chanting,yǒng,3659
阅览室,Reading Room,yuè lǎn shì,3660
征战,War,zhēng zhàn,3661
珠宝,Jewellery,zhū bǎo,3662
变色,Discoloration,biàn shǎi,3663
成片,Film,chéng piàn,3664
催生,Give birth to,cuī shēng,3665
奋发,Work hard,fèn fā,3666
革命化,Revolutionization,gé mìng huà,3667
黄海,Yellow Sea,huáng hǎi,3668
回声,Echoes,huí shēng,3669
火力,fire,huǒ lì,3670
尾气,tail gas,wěi qì,3671
学府,University,xué fǔ,3672
步枪,Rifle,bù qiāng,3673
成名,Become famous,chéng míng,3674
驰名,well-known,chí míng,3675
单薄,thin,dān bó,3676
腐烂,Putrefaction,fǔ làn,3677
龚,Gong,gōng,3678
过量,overdose,guò liàng,3679
过热,overheated,guò rè,3680
美味,delicious,měi wèi,3681
难事,difficult matter,nán shì,3682
旗帜鲜明,take a clear-cut stand,qí zhì xiān míng,3683
情理,reason,qíng lǐ,3684
全盘,overall,quán pán,3685
三维,three-dimensional,sān wéi,3686
石灰,lime,shí huī,3687
幸好,fortunately,xìng hǎo,3688
在下,Next,zài xià,3689
择业,Choosing a job,zé yè,3690
抹,Wipe,mò,3691
斑,spot,bān,3692
储户,depositor,chǔ hù,3693
大元帅,Grand Marshal,dà yuán shuài,3694
尖子,Top man,jiān zǐ,3695
结尾,ending,jié wěi,3696
据点,Stronghold,jù diǎn,3697
呸,Pooh,pēi,3698
求知,seek knowledge,qiú zhī,3699
食粮,food,shí liáng,3700
王后,queen,wáng hòu,3701
渥太华,Ottawa,wò tài huá,3702
细长,Slender,xì cháng,3703
小吃,street food,xiǎo chī,3704
写生,sketch,xiě shēng,3705
悦耳,Pleasant to the ear,yuè ěr,3706
自卑,inferiority,zì bēi,3707
成语,idiom,chéng yǔ,3708
到访,arrive on a visit,dào fǎng,3709
发电机,alternator,fā diàn jī,3710
发问,Asking questions,fā wèn,3711
砰,Bang,pēng,3712
噗,Poof,pū,3713
衰落,decline,shuāi luò,3714
死活,Dead or alive,sǐ huó,3715
寺院,temple,sì yuàn,3716
隋,Sui Dynasty,suí,3717
台词,Lines,tái cí,3718
王宫,palace,wáng gōng,3719
无尽,endless,wú jìn,3720
咽,pharynx,yān,3721
应诉,Responding to a lawsuit,yìng sù,3722
菜农,Vegetable farmers,cài nóng,3723
灯泡,Light bulb:,dēng pào,3724
换个儿,Another way,huàn gè er,3725
慌张,Flustered,huāng zhāng,3726
挤占,occupy,jǐ zhàn,3727
浸泡,soak,jìn pào,3728
开朗,optimistic,kāi lǎng,3729
老弟,Brother,lǎo dì,3730
毛驴,Donkey,máo lv2,3731
墓葬,a burial,mù zàng,3732
