phrase,en,pronunciation,id
毫无,Nothing,háo wú,2488
井,well,jǐng,2489
肯,Ken,kěn,2490
人民政府,People&apos;s Government,rén mín zhèng fǔ,2491
平方米,square meter,píng fāng mǐ,2492
广场,square,guǎng chǎng,2493
房屋,house,fáng wū,2494
缺少,lack,quē shǎo,2495
草原,Grassland,cǎo yuán,2496
高校,colleges and universities,gāo xiào,2497
宏观,macroscopic,hóng guān,2498
少数民族,ethnic minority,shǎo shù mín zú,2499
民众,People,mín zhòng,2500
家属,family members,jiā shǔ,2501
几,What time,jī,2502
内地,inland,nèi dì,2503
挑,pick,tiāo,2504
抬,Lift,tái,2505
刚才,just,gāng cái,2506
徐,Xu,xú,2507
岛,island,dǎo,2508
共产党员,communist,gòng chǎn dǎng yuán,2509
山区,mountain area,shān qū,2510
假,FALSE,jiǎ,2511
角色,role,jué sè,2512
周刊,weekly,zhōu kān,2513
总经理,general manager,zǒng jīng lǐ,2514
医学,Medical Science,yī xué,2515
富有,rich,fù yǒu,2516
哪儿,Where?,nǎ er,2517
西安,Xi&apos;an,xī ān,2518
有利,Favorable,yǒu lì,2519
得以,Be able to,dé yǐ,2520
流行,popular,liú xíng,2521
采,Mining,cǎi,2522
以往,past,yǐ wǎng,2523
锻炼,physical exercise,duàn liàn,2524
品牌,brand,pǐn pái,2525
轻松,relaxed,qīng sōng,2526
意外,accident,yì wài,2527
步伐,pace,bù fá,2528
瞧,look,qiáo,2529
皇帝,emperor,huáng dì,2530
拟,Draft,nǐ,2531
腰,waist,yāo,2532
兄弟,brother,xiōng dì,2533
搭,Set up,dā,2534
间,between,jiàn,2535
故意,deliberately,gù yì,2536
清理,clear,qīng lǐ,2537
山西,Shanxi,shān xī,2538
财富,wealth,cái fù,2539
证据,evidence,zhèng jù,2540
陪,accompany,péi,2541
了,It&apos;s over,liǎo,2542
前景,prospect,qián jǐng,2543
装备,equipment,zhuāng bèi,2544
赢,win,yíng,2545
之际,On the occasion of,zhī jì,2546
建国,Founding of the people&apos;s Republic of China,jiàn guó,2547
可见,so,kě jiàn,2548
杭州,Hangzhou,háng zhōu,2549
城乡,urban and rural,chéng xiāng,2550
爆炸,blast,bào zhà,2551
哪个,which one?,nǎ ge,2552
汉,Chinese,hàn,2553
齐,Qi,qí,2554
清醒,sober,qīng xǐng,2555
优质,high quality,yōu zhì,2556
林业,Forestry,lín yè,2557
漂,drift,piāo,2558
乡村,rural,xiāng cūn,2559
败,Defeat,bài,2560
听见,hear,tīng jiàn,2561
丢,lose,diū,2562
补充,supplement,bǔ chōng,2563
优化,optimization,yōu huà,2564
千万,must,qiān wàn,2565
赢得,gain,yíng dé,2566
住房,housing,zhù fáng,2567
影片,film,yǐng piàn,2568
中共,The Communist Party of China,zhōng gòng,2569
草案,draft,cǎo àn,2570
成都,Chengdu,chéng dōu,2571
摇,shake,yáo,2572
双手,both hands,shuāng shǒu,2573
论坛,forum,lùn tán,2574
渠道,channel,qú dào,2575
赛,match,sài,2576
回忆,memory,huí yì,2577
婚姻,marriage,hūn yīn,2578
客,passenger,kè,2579
夏,summer,xià,2580
罢,Let&apos;s go,bà,2581
工会,Labour Union,gōng huì,2582
议会,parliament,yì huì,2583
艰难,difficult,jiān nán,2584
员,member,yuán,2585
待,stay,dài,2586
石头,stone,shí tou,2587
不论,No matter,bù lùn,2588
欧盟,european union,ōu méng,2589
市政府,municipal government,shì zhèng fǔ,2590
考核,assessment,kǎo hé,2591
体会,experience,tǐ huì,2592
银,silver,yín,2593
达成,reach,dá chéng,2594
软,soft,ruǎn,2595
扶贫,Poverty alleviation,fú pín,2596
机场,airport,jī chǎng,2597
同胞,compatriot,tóng bāo,2598
零,Fatal Frame,líng,2599
厚,thick,hòu,2600
场所,place,chǎng suǒ,2601
节约,save,jié yuē,2602
头发,Hair,tóu fa,2603
曲,song,qū,2604
成效,results,chéng xiào,2605
确,Yes,què,2606
如同,like,rú tóng,2607
福建,Fujian,fú jiàn,2608
暗,dark,àn,2609
前往,go to,qián wǎng,2610
奔,Run,bēn,2611
重复,repeat,chóng fù,2612
袭击,a surprise attack,xí jī,2613
流通,circulation,liú tōng,2614
一手,a move,yī shǒu,2615
知识分子,intellectual,zhī shi fēn zǐ,2616
说道,say,shuō dào,2617
病毒,virus,bìng dú,2618
广西,Guangxi,guǎng xī,2619
擦,wipe,cā,2620
显,display,xiǎn,2621
优良,excellent,yōu liáng,2622
秋,autumn,qiū,2623
身子,body,shēn zi,2624
巴黎,Paris,bā lí,2625
详细,detailed,xiáng xì,2626
价,price,jià,2627
太太,ma&apos;am,tài tài,2628
外资,foreign capital,wài zī,2629
秘书长,Secretary general,mì shū zhǎng,2630
攻,attack,gōng,2631
提醒,remind,tí xǐng,2632
货,goods,huò,2633
出版社,press,chū bǎn shè,2634
有机,Organic,yǒu jī,2635
喝,drink,hē,2636
海关,customs,hǎi guān,2637
公安局,bureau of public security,gōng ān jú,2638
群体,group,qún tǐ,2639
射,shoot,shè,2640
托,Trust,tuō,2641
真理,truth,zhēn lǐ,2642
当今,today,dāng jīn,2643
固定,fixed,gù dìng,2644
安置,place,ān zhì,2645
条约,treaty,tiáo yuē,2646
照顾,look after,zhào gù,2647
审批,Approval,shěn pī,2648
差距,disparity,chā jù,2649
呆,stay,dāi,2650
咨询,consulting service,zī xún,2651
决议,resolution,jué yì,2652
东部,east,dōng bù,2653
政,politics,zhèng,2654
青春,youth,qīng chūn,2655
地点,place,dì diǎn,2656
确立,establish,què lì,2657
河北,Hebei,hé běi,2658
插,insert,chā,2659
目,order,mù,2660
区别,difference,qū bié,2661
大胆,bold,dà dǎn,2662
人事,personnel matters,rén shì,2663
适用,apply,shì yòng,2664
发展中国家,developing country,fā zhǎn zhōng guó jiā,2665
辉煌,brilliant,huī huáng,2666
情节,plot,qíng jié,2667
创建,establish,chuàng jiàn,2668
作业,task,zuò yè,2669
电力,power,diàn lì,2670
预报,prediction,yù bào,2671
探讨,discuss,tàn tǎo,2672
鞋,shoes,xié,2673
饭店,Hotel,fàn diàn,2674
手机,mobile phone,shǒu jī,2675
党支部,Party branch,dǎng zhī bù,2676
俺,I,ǎn,2677
境内,Domestic,jìng nèi,2678
自主,autonomy,zì zhǔ,2679
适合,fit,shì hé,2680
营养,Nutrition,yíng yǎng,2681
上市,list,shàng shì,2682
同期,Same period,tóng qī,2683
咬,bite,yǎo,2684
结论,conclusion,jié lùn,2685
头脑,mind,tóu nǎo,2686
最好,best,zuì hǎo,2687
秒,second,miǎo,2688
减,reduce,jiǎn,2689
活跃,active,huó yuè,2690
竟然,Unexpectedly,jìng rán,2691
一律,Uniform,yī lv4,2692
自行车,Bicycle,zì xíng chē,2693
再说,besides,zài shuō,2694
礼,ceremony,lǐ,2695
议,Discussion,yì,2696
基因,gene,jī yīn,2697
幕,curtain,mù,2698
最初,first,zuì chū,2699
援助,assistance,yuán zhù,2700
统,Unification,tǒng,2701
想法,idea,xiǎng fǎ,2702
网上,online,wǎng shàng,2703
算是,Sort of,suàn shì,2704
剩下,be left over,shèng xià,2705
陆续,In succession,lù xù,2706
信用,credit,xìn yòng,2707
普及,universal,pǔ jí,2708
俩,Two,liǎ,2709
审查,examination,shěn chá,2710
平静,calm,píng jìng,2711
移,shift,yí,2712
体验,experience,tǐ yàn,2713
乃至,and even,nǎi zhì,2714
勇气,courage,yǒng qì,2715
经贸,economy and trade,jīng mào,2716
游客,tourist,yóu kè,2717
果然,Sure enough,guǒ rán,2718
减轻,ease,jiǎn qīng,2719
整理,arrangement,zhěng lǐ,2720
著作,work,zhù zuò,2721
过,too,guō,2722
自从,since,zì cóng,2723
请求,request,qǐng qiú,2724
奇怪,strange,qí guài,2725
顾,Gu,gù,2726
株,plant,zhū,2727
会长,president,huì cháng,2728
娘,Mother,niáng,2729
支付,payment,zhī fù,2730
移民,immigrant,yí mín,2731
眼泪,tear,yǎn lèi,2732
发扬,carry forward,fā yáng,2733
绕,Around,rào,2734
差不多,almost,chà bu duō,2735
认,recognize,rèn,2736
艰苦,hard,jiān kǔ,2737
一路,All the way,yī lù,2738
丈夫,husband,zhàng fu,2739
轨道,track,guǐ dào,2740
居住,live,jū zhù,2741
未能,fail to,wèi néng,2742
创业,Start a business,chuàng yè,2743
数学,mathematics,shù xué,2744
静,quiet,jìng,2745
客户,customer,kè hù,2746
纠纷,dispute,jiū fēn,2747
含量,content,hán liàng,2748
合格,qualified,hé gé,2749
广阔,wide,guǎng kuò,2750
灰,ash,huī,2751
承诺,promise,chéng nuò,2752
舍,Give up,shè,2753
自动,automatic,zì dòng,2754
遂,Hence,suì,2755
耕地,Cultivated land,gēng dì,2756
解放军,liberation army,jiě fàng jūn,2757
庆祝,celebrate,qìng zhù,2758
窗口,window,chuāng kǒu,2759
保留,retain,bǎo liú,2760
盐,salt,yán,2761
什么样,What does it look like?,shén me yàng,2762
专项,special,zhuān xiàng,2763
人民法院,People&apos;s court,rén mín fǎ yuàn,2764
收购,Acquisition,shōu gòu,2765
宋,Song Dynasty,sòng,2766
猫,cat,māo,2767
极其,extremely,jí qí,2768
赶到,Arrive,gǎn dào,2769
写作,writing,xiě zuò,2770
亿,100 million,yì,2771
陕西,Shaanxi,shǎn xī,2772
呼吁,appeal,hū yù,2773
常委,member of the standing committee,cháng wěi,2774
试点,launch a pilot project,shì diǎn,2775
空中,in the air,kōng zhōng,2776
党组织,party organization,dǎng zǔ zhī,2777
攻击,attack,gōng jī,2778
置,Place,zhì,2779
洞,hole,dòng,2780
波,wave,bō,2781
发达国家,developed country,fā dá guó jiā,2782
欧,Europe,ōu,2783
承包,Contracting,chéng bāo,2784
祝贺,congratulate,zhù hè,2785
据说,allegedly,jù shuō,2786
潜力,potential,qián lì,2787
严厉,severe,yán lì,2788
当局,Authorities,dāng jú,2789
预算,budget,yù suàn,2790
配套,Matching,pèi tào,2791
节日,festival,jié rì,2792
出台,Introduction,chū tái,2793
农户,peasant household,nóng hù,2794
闭,close,bì,2795
旗,flag,qí,2796
听取,hear,tīng qǔ,2797
内涵,connotation,nèi hán,2798
设置,set up,shè zhì,2799
以便,so that,yǐ biàn,2800
哥哥,brother,gē gē,2801
鲜明,distinct,xiān míng,2802
摆脱,cast off,bǎi tuō,2803
其余,rest,qí yú,2804
进口,Import,jìn kǒu,2805
亚,Asia,yà,2806
展览,exhibition,zhǎn lǎn,2807
横,transverse,héng,2808
叫做,be called,jiào zuò,2809
地理,Geography,dì lǐ,2810
味,taste,wèi,2811
抓紧,Hold on,zhuā jǐn,2812
扑,Pounce,pū,2813
通常,usually,tōng cháng,2814
中午,noon,zhōng wǔ,2815
难题,difficult problem,nán tí,2816
正如,just as,zhèng rú,2817
审议,consideration,shěn yì,2818
湖北,Hubei,hú běi,2819
曾,once,zēng,2820
奉献,dedication,fèng xiàn,2821
宗旨,purpose,zōng zhǐ,2822
感染,Infected,gǎn rǎn,2823
签署,sign,qiān shǔ,2824
大使,ambassador,dà shǐ,2825
大多,mostly,dà duō,2826
奔,Run,bèn,2827
不禁,I can&apos;t help it,bù jīn,2828
中外,China and foreign countries,zhōng wài,2829
吸,absorb,xī,2830
一带,area,yī dài,2831
要是,If,yào shi,2832
夫妇,couple,fū fù,2833
高原,plateau,gāo yuán,2834
极为,Extremely,jí wéi,2835
觉,sleep,jué,2836
相继,one after another,xiāng jì,2837
失业,Unemployment,shī yè,2838
飞行,flight,fēi xíng,2839
当事人,party,dāng shì rén,2840
夺,Seizing,duó,2841
工艺,technology,gōng yì,2842
剧,drama,jù,2843
税,tax,shuì,2844
拉开,pull open,lā kāi,2845
恨,hate,hèn,2846
预计,estimate,yù jì,2847
局势,situation,jú shì,2848
流域,basin,liú yù,2849
精心,elaborate,jīng xīn,2850
宝贵,valuable,bǎo guì,2851
往来,Contacts,wǎng lái,2852
产业化,Industrialization,chǎn yè huà,2853
货物,goods,huò wù,2854
出于,Out of,chū yú,2855
摄影,Photography,shè yǐng,2856
格外,especially,gé wài,2857
追究,investigate,zhuī jiū,2858
示范,demonstration,shì fàn,2859
耕,Ploughing,gēng,2860
毕业生,graduate,bì yè shēng,2861
循环,loop,xún huán,2862
旅,brigade,lv3,2863
网站,website,wǎng zhàn,2864
研讨会,workshop,yán tǎo huì,2865
检测,testing,jiǎn cè,2866
发射,launch,fā shè,2867
主办,host,zhǔ bàn,2868
垃圾,garbage,lā jī,2869
土壤,soil,tǔ rǎng,2870
料,material,liào,2871
奶奶,grandma,nǎi nǎi,2872
爷爷,grandpa,yé yé,2873
征,sign,zhēng,2874
人格,personality,rén gé,2875
翻译,translate,fān yì,2876
伤害,hurt,shāng hài,2877
大局,overall situation,dà jú,2878
秀,Show,xiù,2879
处罚,punish,chǔ fá,2880
模范,model,mó fàn,2881
年度,year,nián dù,2882
妻,wife,qī,2883
劳动者,worker,láo dòng zhě,2884
旅客,passenger,lv3 kè,2885
玉,Jade,yù,2886
游戏,game,yóu xì,2887
人权,human rights,rén quán,2888
新鲜,fresh,xīn xiān,2889
实事求是,seek truth from facts,shí shì qiú shì,2890
支出,expenditure,zhī chū,2891
早晨,morning,zǎo chén,2892
最佳,optimum,zuì jiā,2893
止,stop,zhǐ,2894
纳入,bring into,nà rù,2895
物资,material,wù zī,2896
热闹,lively,rè nào,2897
人心,People,rén xīn,2898
怎么样,how,zěn me yàng,2899
监管,supervise,jiān guǎn,2900
热爱,ardently love,rè ài,2901
查处,Investigation and punishment,chá chǔ,2902
总量,total,zǒng liàng,2903
回头,come back,huí tóu,2904
加拿大,Canada,jiā ná dà,2905
莫,no,mò,2906
转,turn,zhuǎn,2907
权威,authority,quán wēi,2908
审判,trial,shěn pàn,2909
考验,test,kǎo yàn,2910
舍,Give up,shě,2911
精力,energy,jīng lì,2912
陷入,fall into,xiàn rù,2913
扎,Zha,zhā,2914
棉花,cotton,mián huā,2915
骨,bone,gǔ,2916
脱离,be divorced from,tuō lí,2917
鉴定,appraisal,jiàn dìng,2918
相反,contrary,xiāng fǎn,2919
人次,Person time,rén cì,2920
工商,business circles,gōng shāng,2921
冲击,to attack,chōng jī,2922
发放,grant,fā fàng,2923
此后,thereafter,cǐ hòu,2924
族,family,zú,2925
提升,promote,tí shēng,2926
火车,train,huǒ chē,2927
协商,consult,xié shāng,2928
肖,Xiao,Xiāo,2929
开会,attend a meeting,kāi huì,2930
地震,earthquake,dì zhèn,2931
虎,tiger,hǔ,2932
人工,artificial,rén gōng,2933
呵,Oh,hē,2934
练,Practice,liàn,2935
牵,Pull,qiān,2936
讨,Discussion,tǎo,2937
天空,sky,tiān kōng,2938
种,species,Zhòng,2939
素,element,sù,2940
民警,people &apos;s police,mín jǐng,2941
格局,pattern,gé jú,2942
偷,steal,tōu,2943
私,private,sī,2944
音,sound,yīn,2945
技能,skill,jì néng,2946
藏,hide,cáng,2947
来源,source,lái yuán,2948
瓶,bottle,píng,2949
不用,no need,bù yòng,2950
带有,have,dài yǒu,2951
竞争力,competitive power,jìng zhēng lì,2952
全局,overall situation,quán jú,2953
法官,judge,fǎ guān,2954
居然,actually,jū rán,2955
人体,human body,rén tǐ,2956
金牌,gold medal,jīn pái,2957
公众,public,gōng zhòng,2958
监,prison,jiān,2959
绿化,green,lv4 huà,2960
江西,Jiangxi,jiāng xī,2961
遵守,comply with,zūn shǒu,2962
哪些,Which?,nǎ xiē,2963
类型,type,lèi xíng,2964
捧,Hold,pěng,2965
发明,invention,fā míng,2966
提倡,promote,tí chàng,2967
严峻,severe,yán jùn,2968
毒,poison,dú,2969
创造性,creativity,chuàng zào xìng,2970
夫妻,spouse,fū qī,2971
惊,Surprise,jīng,2972
旗帜,flag,qí zhì,2973
面貌,face,miàn mào,2974
川,Sichuan,chuān,2975
联赛,league match,lián sài,2976
俱乐部,club,jù lè bù,2977
下乡,Going to the countryside,xià xiāng,2978
到达,arrive,dào dá,2979
增收,Increase income,zēng shōu,2980
政党,party,zhèng dǎng,2981
野,wild,yě,2982
鬼,ghost,guǐ,2983
无产阶级,proletariat,wú chǎn jiē jí,2984
难得,rare,nán dé,2985
高新技术,High tech,gāo xīn jì shù,2986
课程,curriculum,kè chéng,2987
营造,build,yíng zào,2988
城里,in town,chéng lǐ,2989
预测,forecast,yù cè,2990
免,Free,miǎn,2991
护,protect,hù,2992
小雨,light rain,xiǎo yǔ,2993
衣,clothing,yī,2994
细胞,Cells,xì bāo,2995
航空,aviation,háng kōng,2996
现状,present situation,xiàn zhuàng,2997
分离,separate,fēn lí,2998
致富,Get rich,zhì fù,2999
一口,a bite,yī kǒu,3000
煤矿,coal mine,méi kuàng,3001
安徽,Anhui,ān huī,3002
赔偿,compensate for,péi cháng,3003
骨干,backbone,gǔ gàn,3004
沟通,communicate,gōu tōng,3005
福,blessing,fú,3006
整治,renovation,zhěng zhì,3007
上年,last year,shàng nián,3008
出生,birth,chū shēng,3009
截至,by,jié zhì,3010
组建,Set up,zǔ jiàn,3011
纠正,correct,jiū zhèng,3012
宜,should,yí,3013
倾向,inclination,qīng xiàng,3014
怎,how,zěn,3015
着眼,Focus on,zhuó yǎn,3016
中东,Middle East,zhōng dōng,3017
娱乐,entertainment,yú lè,3018
扶持,support,fú chí,3019
监测,monitor,jiān cè,3020
滴,drop,dī,3021
沙,sand,shā,3022
宫,The Palace,gōng,3023
轿车,Car,jiào chē,3024
纪录,Record,jì lù,3025
必将,certainly,bì jiāng,3026
评,review,píng,3027
认定,cognizance,rèn dìng,3028
趟,Trip,tàng,3029
散,scattered,sǎn,3030
双边,bilateral,shuāng biān,3031
笔者,author,bǐ zhě,3032
英语,English,yīng yǔ,3033
主权,sovereignty,zhǔ quán,3034
哈尔滨,Harbin,hā ěr bīn,3035
分类,classification,fēn lèi,3036
成分,component,chéng fèn,3037
哈,Ha,hā,3038
财务,Finance,cái wù,3039
依照,according to,yī zhào,3040
江南,Jiangnan,jiāng nán,3041
累计,Cumulative,lěi jì,3042
总额,total,zǒng é,3043
麻烦,trouble,má fan,3044
产权,property right,chǎn quán,3045
化学,Chemistry,huà xué,3046
日常,daily,rì cháng,3047
中文,chinese,zhōng wén,3048
期待,expect,qī dài,3049
上学,go to school,shàng xué,3050
专利,patent,zhuān lì,3051
题材,theme,tí cái,3052
琼,Joan,qióng,3053
开幕,open,kāi mù,3054
加速,accelerate,jiā sù,3055
埋,bury,mái,3056
扣,buckle,kòu,3057
情景,scene,qíng jǐng,3058
长远,long-term,cháng yuǎn,3059
开辟,open up,kāi pì,3060
免费,free,miǎn fèi,3061
使命,mission,shǐ mìng,3062
串,strand,chuàn,3063
凡是,General,fán shì,3064
无限,infinite,wú xiàn,3065
及其,And,jí qí,3066
大夫,doctor,dài fu,3067
府,Government,fǔ,3068
耳,ear,ěr,3069
师傅,master worker,shī fù,3070
坡,slope,pō,3071
教练,coach,jiào liàn,3072
蓝,blue,lán,3073
待遇,treatment,dài yù,3074
谢,thank,xiè,3075
优惠,Discount,yōu huì,3076
寻,search,xún,3077
儿女,children,ér nv3,3078
各方,Parties,gè fāng,3079
退休,retire,tuì xiū,3080
不顾,Regardless of,bù gù,3081
尝,taste,cháng,3082
员工,staff,yuán gōng,3083
澳大利亚,Australia,ào dà lì yà,3084
受伤,injured,shòu shāng,3085
粗,crude,cū,3086
美术,Fine Arts,měi shù,3087
事迹,Deeds,shì jì,3088
较为,relatively,jiào wéi,3089
东京,Tokyo,dōng jīng,3090
调节,adjust,tiáo jié,3091
夜间,at night,yè jiān,3092
纯,pure,chún,3093
副刊,supplement,fù kān,3094
南部,south,nán bù,3095
境界,state,jìng jiè,3096
决赛,finals,jué sài,3097
平台,platform,píng tái,3098
泪,tear,lèi,3099
闪,Flash,shǎn,3100
通讯,communication,tōng xùn,3101
本地,local,běn dì,3102
处在,be in,chǔ zài,3103
永,forever,yǒng,3104
泰国,Thailand,tài guó,3105
露,dew,lù,3106
人力,human resources,rén lì,3107
爆发,burst,bào fā,3108
商量,discuss,shāng liáng,3109
潮,tide,cháo,3110
调控,Regulation,tiáo kòng,3111
注册,register,zhù cè,3112
倒是,indicating contrast,dào shì,3113
降水,precipitation,jiàng shuǐ,3114
变革,change,biàn gé,3115
总之,in short,zǒng zhī,3116
军区,military region,jūn qū,3117
越南,Vietnam?,yuè nán,3118
混乱,confusion,hùn luàn,3119
个性,personality,gè xìng,3120
埃及,Egypt,āi jí,3121
委托,entrust,wěi tuō,3122
汗,sweat,hàn,3123
虚,empty,xū,3124
一系列,A series of,yī xì liè,3125
鼓,drum,gǔ,3126
撞,Bump,zhuàng,3127
信息化,promotion of information technology,xìn xī huà,3128
电信,telecom,diàn xìn,3129
品质,quality,pǐn zhì,3130
始,beginning,shǐ,3131
席,seat,xí,3132
主导,leading,zhǔ dǎo,3133
原有,original,yuán yǒu,3134
彩,color,cǎi,3135
屋子,house,wū zǐ,3136
可惜,unfortunately,kě xī,3137
猛,Fierce,měng,3138
配置,to configure,pèi zhì,3139
崇高,lofty,chóng gāo,3140
著,By,zhe,3141
多年,many years,duō nián,3142
愉快,cheerful,yú kuài,3143
随便,casual,suí biàn,3144
奶,milk,nǎi,3145
古老,ancient,gǔ lǎo,3146
与此同时,meanwhile,yǔ cǐ tóng shí,3147
干净,clean,gān jìng,3148
或是,or,huò shì,3149
借鉴,draw lessons from,jiè jiàn,3150
振兴,Revitalization,zhèn xīng,3151
宗,Zong,zōng,3152
信念,belief,xìn niàn,3153
推荐,recommend,tuī jiàn,3154
宝,Treasure,bǎo,3155
虫,insect,chóng,3156
热点,hotspot,rè diǎn,3157
纵横,Vertical and horizontal,zòng héng,3158
养殖,breed,yǎng zhí,3159
导弹,Missile,dǎo dàn,3160
莫斯科,Moscow,mò sī kē,3161
害怕,fear,hài pà,3162
南北,north and south,nán běi,3163
秘书,secretary,mì shū,3164
同事,colleague,tóng shì,3165
补贴,subsidy,bǔ tiē,3166
支撑,brace,zhī chēng,3167
奖励,reward,jiǎng lì,3168
备,prepare,bèi,3169
海军,navy,hǎi jūn,3170
真诚,sincere,zhēn chéng,3171
拨,allocate,bō,3172
盛,Sheng,shèng,3173
窗,window,chuāng,3174
堂,hall,táng,3175
生意,business,shēng yi,3176
保存,preservation,bǎo cún,3177
选拔,selection,xuǎn bá,3178
龙头,Faucet,lóng tóu,3179
激励,excitation,jī lì,3180
固,solid,gù,3181
白色,white,bái sè,3182
采购,purchase,cǎi gòu,3183
消灭,eliminate,xiāo miè,3184
倒,inverted,dào,3185
荣誉,honor,róng yù,3186
原料,raw material,yuán liào,3187
批判,critique,pī pàn,3188
施,Shi,shī,3189
光明,light,guāng míng,3190
付出,Give,fù chū,3191
书籍,book,shū jí,3192
检察,Prosecution,jiǎn chá,3193
沈阳,Shenyang,shěn yáng,3194
姐姐,sister,jiě jiě,3195
地质,geology,dì zhì,3196
势头,InMomentum,shì tóu,3197
鲜花,flower,xiān huā,3198
扔,throw,rēng,3199
安装,install,ān zhuāng,3200
前途,future,qián tú,3201
共识,Consensus,gòng shí,3202
爹,Dad,diē,3203
定期,regular,dìng qī,3204
总数,total,zǒng shù,3205
临,Temporary,lín,3206
近来,recently,jìn lái,3207
开创,start,kāi chuàng,3208
密,dense,mì,3209
办公,to work in an office,bàn gōng,3210
梅,plum blossom,méi,3211
派出所,Police Station,pài chū suǒ,3212
册,book,cè,3213
暖,warm,nuǎn,3214
图书,books,tú shū,3215
比重,proportion,bǐ zhòng,3216
扶,Help,fú,3217
大人,adult,dà rén,3218
剑,The sword,jiàn,3219
画家,painter,huà jiā,3220
宣言,declaration,xuān yán,3221
诞生,be born,dàn shēng,3222
象征,symbolize,xiàng zhēng,3223
院子,yard,yuàn zǐ,3224
醒,wake up,xǐng,3225
最为,the most,zuì wéi,3226
海上,at sea,hǎi shàng,3227
论文,paper,lùn wén,3228
要素,essential factor,yào sù,3229
卷,volume,juǎn,3230
激情,passion,jī qíng,3231
县城,county town,xiàn chéng,3232
理念,idea,lǐ niàn,3233
躲,hide,duǒ,3234
促,promote,cù,3235
灯光,lighting,dēng guāng,3236
冬天,winter,dōng tiān,3237
当中,among,dāng zhōng,3238
呼吸,breathing,hū xī,3239
肥,fertilizer,féi,3240
发言人,spokesman,fā yán rén,3241
铺,spread,pù,3242
专题,special,zhuān tí,3243
脑袋,head,nǎo dài,3244
煤炭,coal,méi tàn,3245
覆盖,cover,fù gài,3246
描写,describe,miáo xiě,3247
行使,exercise,xíng shǐ,3248
国情,national conditions,guó qíng,3249
冬,winter,dōng,3250
法治,rule by law,fǎ zhì,3251
眼里,Eyes,yǎn lǐ,3252
当作,As,dāng zuò,3253
当做,treat as,dāng zuò,3254
弘扬,Carry forward,hóng yáng,3255
老婆,wife,lǎo pó,3256
全年,annual,quán nián,3257
悄悄,quietly,qiāo qiāo,3258
湿,wet,shī,3259
不时,From time to time,bù shí,3260
温,temperature,wēn,3261
沿着,along,yán zhe,3262
资产阶级,bourgeois class,zī chǎn jiē jí,3263
年底,end of the year,nián dǐ,3264
迁,Relocation,qiān,3265
遭受,suffer,zāo shòu,3266
信仰,faith,xìn yǎng,3267
可以说,so to speak,kě yǐ shuō,3268
艘,ship,sōu,3269
可靠,reliable,kě kào,3270
好好,well,hǎo hǎo,3271
肚子,belly,dù zi,3272
更新,to update,gēng xīn,3273
敲,knock,qiāo,3274
顾客,customer,gù kè,3275
观看,watch,guān kàn,3276
通道,passageway,tōng dào,3277
伸,stretch,shēn,3278
占有,occupy,zhàn yǒu,3279
塔,Pagoda,tǎ,3280
盯,stare at,dīng,3281
原理,principle,yuán lǐ,3282
侵略,aggression,qīn lvè,3283
神秘,mysterious,shén mì,3284
玉米,Corn,yù mǐ,3285
原始,original,yuán shǐ,3286
举措,measures,jǔ cuò,3287
刑事,criminal,xíng shì,3288
掏,Dig out,tāo,3289
占领,occupy,zhàn lǐng,3290
富裕,affluent,fù yù,3291
差异,difference,chā yì,3292
苏,Soviet,sū,3293
转,turn,zhuàn,3294
概括,generalization,gài kuò,3295
领导班子,leadership ranks,lǐng dǎo bān zǐ,3296
日报,daily,rì bào,3297
而已,nothing more,ér yǐ,3298
牙,tooth,yá,3299
药物,medicine,yào wù,3300
或许,perhaps,huò xǔ,3301
图书馆,library,tú shū guǎn,3302
沿海,coastal,yán hǎi,3303
机器,machine,jī qì,3304
小伙子,young fellow,xiǎo huǒ zǐ,3305
企图,attempt,qǐ tú,3306
校园,campus,xiào yuán,3307
而言,for,ér yán,3308
统治,rule,tǒng zhì,3309
乌,Wu,wū,3310
小麦,Wheat,xiǎo mài,3311
上半年,The first half of the year,shàng bàn nián,3312
布局,layout,bù jú,3313
诉讼,litigation,sù sòng,3314
出门,go out,chū mén,3315
表情,expression,biǎo qíng,3316
鼓舞,inspire,gǔ wǔ,3317
涌,Surge,yǒng,3318
据悉,it is reported,jù xī,3319
妹妹,younger sister,mèi mèi,3320
竞赛,competition,jìng sài,3321
注,notes,zhù,3322
档案,archives,dàng àn,3323
残疾人,Disabled,cán jí rén,3324
审美,taste,shěn měi,3325
内在,inherent,nèi zài,3326
爸,dad,bà,3327
如下,as follows,rú xià,3328
积,product,jī,3329
碰,touch,pèng,3330
添,add,tiān,3331
辽宁,Liaoning,liáo níng,3332
高效,Efficient,gāo xiào,3333
引发,initiation,yǐn fā,3334
赋予,give,fù yǔ,3335
虹,rainbow,hóng,3336
邪教,Cult,xié jiào,3337
颁布,promulgation,bān bù,3338
灭,Exterminate,miè,3339
同情,sympathy,tóng qíng,3340
季节,season,jì jié,3341
上班,go to work,shàng bān,3342
率先,Take the lead,shuài xiān,3343
外来,foreign,wài lái,3344
决,Decision,jué,3345
爷,My lord,yé,3346
编制,organization,biān zhì,3347
列车,train,liè chē,3348
大臣,minister,dà chén,3349
脏,dirty,zàng,3350
高中,high school,gāo zhōng,3351
器,implement,qì,3352
媳妇,daughter-in-law,xí fù,3353
浪费,waste,làng fèi,3354
